filename,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,label,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,original_wav
60_-30_1.2__6-chunk_0001.wav,0.43010843,2084.4567911708687,2167.5597878708963,4124.007161458333,0.11248553240740741,NO_drone,-738.93463,53.104633,106.7148,33.074516,12.810695,17.46333,42.838886,17.688293,-25.955357,22.18915,-5.0244956,14.196659,-6.8751416,6.533694,-19.381823,11.267581,-1.4580092,12.046035,1.1018147,6.418182,-7.7343082,14.667291,3.829717,6.7022896,-13.211286,8.2260275,60_-30_1.2__6.wav
75_0_2.4__7-chunk_0000.wav,0.32675228,1653.3817787876992,1694.9869343950318,3009.7545276988635,0.08226429332386363,NO_drone,-664.7237,65.39508,124.15087,36.498436,-11.338617,30.710953,51.70038,29.953632,-21.208403,33.838284,-29.488794,22.29019,-26.794752,12.019132,-0.12401429,11.159439,-0.8965435,6.838446,-14.357049,10.105743,-11.5913725,10.9725895,-9.214014,7.5495176,-3.340619,7.366496,75_0_2.4__7.wav
75_0_2.4__7-chunk_0001.wav,0.53979003,2465.604705425181,2246.5528289084195,4400.4638671875,0.14826311383928573,NO_drone,-740.0562,63.500343,97.40895,43.525043,4.305262,20.342209,24.479004,29.850487,-36.97876,16.324306,-11.721979,11.382013,-12.510335,9.754599,0.6431985,4.5220346,6.6745524,2.7258973,-4.3858066,4.7861204,-6.235489,5.5579276,0.14855602,6.761697,-0.41936412,4.4477935,75_0_2.4__7.wav
45_-30_1.2__1-chunk_0000.wav,0.3179023,1501.398675997657,1761.8391749198984,2751.6007856889205,0.07192160866477272,NO_drone,-661.3548,64.181,137.44527,32.54112,2.386386,30.180622,16.597786,17.861467,-28.66403,27.489468,-15.088458,21.688423,-33.02188,15.0834055,-7.00201,8.403905,-25.526539,13.480241,-0.6689407,8.769688,-11.225694,9.024359,-12.661337,10.154113,1.4010634,7.2999377,45_-30_1.2__1.wav
45_-30_1.2__1-chunk_0001.wav,0.5006715,4598.957941103507,2158.822001118211,6699.310772235577,0.3690655048076923,NO_drone,-755.99414,53.58642,22.428265,22.41515,27.39938,9.732855,44.409042,14.621925,-63.604485,28.304808,37.1371,17.705202,-20.026163,14.725419,7.8864613,3.4618163,-0.86122334,8.282926,6.9443026,5.7763157,1.3805177,2.5439827,3.5696757,3.9807086,3.3799527,2.879444,45_-30_1.2__1.wav
45_0_2.4__5-chunk_0000.wav,0.35741204,1786.3566449582947,1844.7342703991983,3122.069757634943,0.09300648082386363,NO_drone,-662.7013,59.894726,131.99829,48.59471,17.899492,20.815332,18.68738,27.208519,-44.70535,22.316183,12.663016,20.304426,-23.873127,10.254387,-4.1983685,11.29961,-12.093545,7.38769,0.13953198,8.056468,-10.70585,16.098122,-5.1662793,11.486401,5.9680176,8.80806,45_0_2.4__5.wav
45_0_2.4__5-chunk_0001.wav,0.5254451,3352.659094997771,2196.48685373155,5395.86181640625,0.27313232421875,NO_drone,-712.01483,68.20245,80.73408,65.20322,27.484863,14.547496,22.62604,21.569357,-60.458282,24.770052,20.431656,25.272623,-20.35377,18.62476,9.275027,12.405903,-7.3342857,11.764245,4.6584454,10.611439,-1.6161722,6.6561766,1.4815311,2.839318,7.474095,5.0017104,45_0_2.4__5.wav
60_0_1.2__3-chunk_0000.wav,0.27804232,1665.3600278295053,1753.3117135522348,3313.421630859375,0.09401633522727272,NO_drone,-627.9258,68.40477,143.63707,48.743813,4.4775066,26.494581,11.25366,26.486597,-34.541103,23.134666,1.5989388,21.467522,-31.155823,13.78041,-8.531877,14.839693,-11.584655,8.645875,-12.757525,10.057263,-21.859911,10.500397,-2.8413332,13.273232,-3.9346735,9.013153,60_0_1.2__3.wav
60_0_1.2__3-chunk_0001.wav,0.39681783,1989.3490914995098,1953.793678229968,3968.5693359375,0.1208984375,NO_drone,-683.8708,68.04883,134.35907,60.552055,15.851619,26.300926,8.417274,18.27312,-32.453438,13.47628,-11.118446,21.122711,-30.914406,12.038888,6.3216996,17.322344,-3.4212134,8.960676,-4.415357,8.16252,-15.240543,9.801815,2.936639,7.971197,-0.12632614,7.7511826,60_0_1.2__3.wav
90_-15_2.4__2-chunk_0000.wav,0.29561418,1699.3573743259985,1803.1988447982394,3467.090398615057,0.07310901988636363,NO_drone,-678.3448,97.03706,111.487305,22.223782,-26.55321,39.01695,39.69414,30.434547,-28.288727,22.221651,-39.304256,25.559858,-20.246561,12.556412,-2.9887962,12.769649,-6.7100863,10.944323,-7.2517743,12.888371,-13.513465,9.456245,-0.08036244,5.4482527,-1.7715945,6.824234,90_-15_2.4__2.wav
90_-15_2.4__2-chunk_0001.wav,0.27285632,1341.9505427600163,1622.0091550079485,2461.962890625,0.053938802083333334,NO_drone,-691.4121,64.23695,133.10167,16.99318,-20.132053,31.196362,12.99017,28.526741,-36.76699,16.495155,-31.862661,14.610409,-6.9042497,17.165148,-0.5363912,11.479313,-5.098088,9.943041,0.62369233,8.054463,-8.028333,9.683931,-0.054982886,7.4795804,-5.585923,7.87708,90_-15_2.4__2.wav
60_-15_1.2__1-chunk_0000.wav,0.31894204,1836.7967929005865,1755.3784244738783,3688.784512606534,0.08632590553977272,NO_drone,-630.34985,75.994835,123.65478,33.207493,-23.71513,34.758404,52.702564,19.962881,-30.069395,29.055763,-26.434303,21.900215,-20.141804,16.047422,-10.846222,6.82573,-13.81039,13.791709,-0.94053704,11.034508,-16.106892,12.15994,-7.5480494,10.9010725,2.6206858,6.1309304,60_-15_1.2__1.wav
60_-15_1.2__1-chunk_0001.wav,0.43724158,3870.623350815364,1976.2888245960712,5742.9052734375,0.2642903645833333,NO_drone,-727.29895,69.22277,24.08787,31.393948,15.584944,8.14626,74.01629,32.02673,-58.501812,35.03867,31.758799,13.352586,-0.42092457,8.809025,5.876102,7.22799,13.18631,3.8587646,10.059269,4.807525,3.7791963,4.439342,13.084453,4.247735,5.1327124,4.1524568,60_-15_1.2__1.wav
45_0_1.2__1-chunk_0000.wav,0.33063594,2089.872306559586,2020.4964933769943,4169.855846058239,0.10206187855113637,NO_drone,-623.63477,68.838806,111.22988,35.690083,0.30446807,31.365616,38.197025,19.07606,-45.822155,31.056234,-5.3614826,22.56867,-40.948887,16.699127,-0.42154598,8.339635,-19.769243,12.976617,-0.6068194,8.178384,-19.065727,10.779653,-7.6129003,10.06748,15.001196,8.432178,45_0_1.2__1.wav
45_0_1.2__1-chunk_0001.wav,0.5401277,4861.964049742669,1833.019416593977,6709.249173677885,0.37244591346153844,NO_drone,-725.1617,66.664474,-0.5774785,31.140173,27.756804,7.2310753,59.641808,24.404778,-77.346886,37.80215,49.349777,20.798086,-23.330221,13.922342,13.15458,3.0941935,3.8813004,5.915797,7.4956884,5.0423913,-3.274426,5.2389517,5.9780354,3.6257932,12.697809,6.030997,45_0_1.2__1.wav
75_0_2.4__8-chunk_0000.wav,0.24948247,1626.0261231138204,1730.1756726582796,3177.615633877841,0.07062322443181818,NO_drone,-633.324,46.75557,112.04697,31.204184,-26.134441,24.630163,41.488712,26.952911,-34.124557,15.052767,-14.325101,14.048621,-34.55696,10.851874,-0.30819768,15.175989,0.8604673,13.146316,-15.432651,9.317303,-12.010443,7.6791577,-12.20689,5.0787563,-11.485116,6.1371493,75_0_2.4__8.wav
75_0_2.4__8-chunk_0001.wav,0.34269378,2537.6121154723705,2054.313103956983,4470.6005859375,0.18895089285714287,NO_drone,-679.2951,54.93864,90.39629,39.095814,-11.663821,14.755359,36.733322,20.273716,-44.72368,19.149536,-0.871436,12.48464,-27.416471,12.027883,-1.2581125,13.070226,8.439991,13.411559,-7.819964,7.9142895,-4.935183,7.150593,-8.020785,6.01542,-2.4390647,9.819282,75_0_2.4__8.wav
60_-30_1.2__2-chunk_0000.wav,0.29811552,2049.30727540549,1963.0090734970306,4256.722745028409,0.08663662997159091,NO_drone,-643.0653,106.75822,103.3746,24.424913,-22.225637,37.731346,50.502735,31.261057,-50.014565,25.13323,-19.324469,22.457275,-12.393555,11.816005,-15.074388,13.920261,5.124843,9.551525,-6.11708,13.067389,-11.602774,9.061673,10.587289,5.129613,-9.517322,8.507022,60_-30_1.2__2.wav
60_-30_1.2__2-chunk_0001.wav,0.30228272,1613.1030346425375,1861.2153210447411,3367.412971047794,0.05959903492647059,NO_drone,-671.4162,78.068565,123.29963,20.47156,-12.8576765,32.34197,19.518524,28.343489,-52.70653,22.321585,-8.991052,12.765367,6.4197783,17.028778,-6.54634,14.500333,8.634412,9.688727,3.70669,8.9272585,-6.1221795,7.224404,9.210993,7.0449166,-11.99099,10.518393,60_-30_1.2__2.wav
60_-15_1.2__6-chunk_0000.wav,0.34875962,2233.3777454360297,1780.9059989821296,4112.352405894886,0.12138227982954546,NO_drone,-657.55676,68.32041,99.78157,47.950703,-21.435118,29.825417,68.361626,29.15393,-33.199574,22.629143,-21.878021,31.04211,-15.433799,11.010091,-17.81613,14.26472,-10.947285,10.943791,-1.5886093,10.204251,-16.631401,13.038564,-3.036164,8.188983,-0.14330478,9.057413,60_-15_1.2__6.wav
60_-15_1.2__6-chunk_0001.wav,0.3980757,1924.003233146109,2070.9447995810365,3788.04931640625,0.10203043619791667,NO_drone,-723.7593,43.461727,110.438416,32.053734,10.324618,18.044535,46.78769,14.911169,-24.183084,21.975147,-7.475788,15.25858,-10.97039,7.8807287,-17.397455,10.573222,-7.2477207,10.952323,1.5038038,6.37277,-11.156932,13.893345,0.2703447,4.790927,-8.680967,8.479726,60_-15_1.2__6.wav
90_0_2.4__4-chunk_0000.wav,0.37929386,2452.1590385476848,1908.4027562241238,4205.826083096591,0.15598366477272727,NO_drone,-696.69617,61.80251,86.88899,67.1919,-11.812539,22.476124,37.549255,41.10662,-18.90109,27.8337,-14.214919,26.297401,-34.434433,15.4852915,10.530474,13.080049,-18.444204,11.462419,-5.7835236,10.413377,-11.007941,8.244008,-14.443005,11.430507,7.5861025,11.370877,90_0_2.4__4.wav
90_0_2.4__4-chunk_0001.wav,0.431251,1733.0140827926775,2095.819710008443,3401.220703125,0.07810174851190477,NO_drone,-722.36884,73.688065,120.26249,24.905275,0.74183357,34.489727,13.3235035,17.489388,-21.420122,16.395123,-25.741354,16.193817,-36.09892,20.036648,6.419185,10.047745,-12.2712965,11.450374,-3.4174874,9.790724,-5.8923583,10.24856,-3.918143,6.865059,5.2910986,9.314832,90_0_2.4__4.wav
75_0_1.2__2-chunk_0000.wav,0.33536902,1902.8605314769663,1851.0217071364614,3670.187655362216,0.08356267755681818,NO_drone,-639.4387,111.720116,103.23916,23.174631,-32.081387,40.931747,48.298134,32.23247,-28.606195,22.384203,-31.589252,24.767597,-29.412983,16.451826,3.7125182,14.394928,1.0350493,8.555567,-14.26106,13.09052,-12.083765,11.214844,0.73993534,5.4212604,-1.1880625,6.4662843,75_0_1.2__2.wav
75_0_1.2__2-chunk_0001.wav,0.28999552,1481.0316317899974,1655.8397101005594,2691.650390625,0.063568115234375,NO_drone,-659.7372,74.1151,128.02217,20.864347,-27.34988,36.830776,23.277382,29.466867,-34.88085,20.090565,-21.806938,11.512213,-10.158708,18.615416,12.863055,10.760793,3.7023983,11.586051,-2.5527194,7.852951,-6.2643905,8.795103,3.268699,9.020191,-1.9532561,9.983308,75_0_1.2__2.wav
90_0_1.2__7-chunk_0000.wav,0.31423905,1931.4996129129665,1746.0341179385514,3487.4001242897725,0.09432705965909091,NO_drone,-612.54486,71.83211,113.63086,40.019848,-19.581184,33.42045,58.944923,29.080887,-27.644812,35.544792,-26.991535,22.355715,-43.834873,12.140414,14.17081,10.746979,-11.129078,9.722712,-11.449398,10.280775,-14.750753,10.282039,-13.603184,6.3683662,6.011638,8.389658,90_0_1.2__7.wav
90_0_1.2__7-chunk_0001.wav,0.48231322,2608.0081502862245,2128.499470526834,4722.052001953125,0.15852864583333334,NO_drone,-690.76556,64.457504,94.49705,53.5772,-3.151161,23.240057,33.753567,29.601149,-41.05795,19.35375,-8.422164,10.8977375,-27.16043,9.5780525,14.964334,5.7119513,0.3016077,9.107976,-1.4146829,11.0226555,-11.984791,4.8687806,-2.5139687,7.270215,8.752337,3.5730863,90_0_1.2__7.wav
45_-15_2.4-chunk_0000.wav,0.60422134,4452.419162484324,3001.3801530827477,7893.876509232955,0.3331520774147727,NO_drone,-467.52307,44.49574,25.859589,3.5645783,23.728975,4.1283593,14.168448,2.8483138,-31.240698,2.6685135,0.22908129,2.8667412,-8.003231,4.3506603,-6.7961497,3.0458028,-1.0902537,3.2784138,-0.62620795,3.9417706,-19.268042,2.7901406,-5.000078,4.678441,-6.7669787,3.2307363,45_-15_2.4.wav
45_-15_2.4-chunk_0001.wav,0.5964101,4462.694556358054,3005.958664099728,7945.751953125,0.3404319069602273,NO_drone,-460.86038,7.0247173,25.070776,3.246263,22.987806,3.1151943,13.585087,3.0783768,-30.872309,2.7252126,1.04894,3.0233183,-7.242314,2.9959488,-6.5212803,2.1624653,-1.2095369,3.7632766,-1.1233013,3.3135993,-17.72801,3.2649634,-6.0357685,3.344118,-8.398457,2.5269094,45_-15_2.4.wav
45_-15_2.4-chunk_0002.wav,0.55852497,3587.0067721962278,3125.6017251817366,7446.8994140625,0.1584201388888889,NO_drone,-695.78735,153.14673,49.36656,22.433151,24.24033,5.1337633,18.898952,5.6202445,-10.265148,15.501071,2.8852673,7.3843403,-1.8920797,6.2226486,7.207512,8.439849,1.5217943,2.9245224,6.224021,3.6591425,-1.4406352,7.574391,2.824161,6.7644444,2.9080517,5.8631754,45_-15_2.4.wav
60_-30_1.2__4-chunk_0000.wav,0.35473794,2205.5166153456407,1678.4245083359224,3561.298162286932,0.14020330255681818,NO_drone,-683.18787,69.57721,101.59272,66.77432,-10.856727,24.40124,41.204563,42.655884,-39.392376,31.257147,-8.292762,24.23276,-13.406168,13.763252,-12.856644,12.208188,-4.3162503,11.644951,-5.4602547,10.311307,-6.087918,6.901909,-6.3425245,11.989235,-9.252128,10.496779,60_-30_1.2__4.wav
60_-30_1.2__4-chunk_0001.wav,0.3555943,1900.5161850973157,1922.4680991689147,3420.6390380859375,0.09440104166666667,NO_drone,-711.0578,79.69142,117.06296,43.382008,4.624581,34.17129,22.087278,22.414541,-43.112194,20.288393,-14.465958,22.964071,-19.863426,15.25064,-10.827794,11.241988,1.7065407,10.381556,-2.9784935,9.603204,-3.9653625,8.775224,1.4397687,9.351329,-9.580115,7.6026235,60_-30_1.2__4.wav
45_-30_1.2__3-chunk_0000.wav,0.28666613,1372.2347211543931,1613.6654117173437,2677.947443181818,0.08043323863636363,NO_drone,-650.47485,60.667984,156.7562,48.53336,24.3226,23.197834,-3.1472716,25.932926,-38.39658,22.783775,7.938654,21.770016,-20.374758,12.741092,-20.728685,14.941847,-18.852037,9.327542,-6.43824,7.706109,-9.675678,9.780486,-12.309218,13.273266,-4.110916,8.031639,45_-30_1.2__3.wav
45_-30_1.2__3-chunk_0001.wav,0.4032919,1688.6099821727687,1831.0611377257146,3512.252674932065,0.09103260869565218,NO_drone,-697.6965,53.040154,149.51224,59.847626,30.86491,24.072369,-0.9356484,18.076801,-39.656338,14.236836,-5.602895,24.159395,-23.467493,10.031949,-5.870733,16.600876,-11.286214,9.476394,2.1767528,8.300573,-3.2453687,10.403875,-6.4729667,7.618828,-1.2268264,7.7300496,45_-30_1.2__3.wav
60_0_1.2__6-chunk_0000.wav,0.34202453,2169.35955029648,1907.5667321317792,4168.387673117898,0.11353648792613637,NO_drone,-665.31274,71.01812,102.0188,49.0552,-9.932406,30.176083,47.10055,27.645983,-18.648422,21.285059,-19.972788,31.69462,-32.15032,13.905304,1.8670856,14.995907,-11.851486,10.711752,-4.962464,10.394169,-19.616724,12.010035,1.3254777,8.070767,0.1369257,9.539056,60_0_1.2__6.wav
60_0_1.2__6-chunk_0001.wav,0.3853911,2103.5764752556065,2263.940283931665,4201.1279296875,0.1231640625,NO_drone,-731.2706,44.515316,108.09012,37.265984,17.47734,17.899313,30.998554,14.115613,-13.249085,19.598068,-5.244116,14.650784,-28.807259,9.9915,1.1927843,11.214814,-7.4099846,10.007738,-1.394541,6.1180067,-14.206328,13.837482,4.4577565,7.146259,-7.355593,6.29088,60_0_1.2__6.wav
90_-15_1.2__7-chunk_0000.wav,0.34243643,1591.47837291948,1528.9211015486171,2808.3701393821025,0.07815829190340909,NO_drone,-635.392,70.15471,136.1964,36.923935,-25.099382,34.485596,56.253235,31.137028,-20.348892,34.01273,-39.755917,22.82748,-18.56744,10.467156,1.7348424,11.166831,-4.6732244,7.2685018,-10.217136,10.534339,-11.511695,11.372053,-7.7689724,6.254239,1.2613488,8.3600855,90_-15_1.2__7.wav
90_-15_1.2__7-chunk_0001.wav,0.60579515,2728.008297198849,2378.515701101642,4949.666621767241,0.15921336206896552,NO_drone,-757.11,64.07042,82.2784,41.021698,-0.077564605,17.65301,36.22936,23.32252,-26.255054,16.111027,-4.780494,16.715004,1.5048703,9.622302,1.9620162,4.9737706,5.749632,4.9791355,0.246609,7.053519,-4.73623,6.1841593,6.873038,6.4189606,4.8120723,3.986332,90_-15_1.2__7.wav
60_-30_1.2_1-chunk_0000.wav,0.26530862,493.8409994987115,1339.8407475160227,397.63017134232956,0.015547318892045454,NO_drone,-797.6887,46.408047,120.914314,9.524106,59.268566,8.736216,40.089695,6.090045,24.004667,6.6066823,14.339156,7.314549,10.716053,6.899444,9.154077,6.5880337,7.8858485,6.998854,5.7347736,6.1489863,2.8695838,4.64282,-0.94700235,4.737071,-4.410714,4.1966376,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0001.wav,0.182598,349.57982695200263,834.6292048689097,374.87349076704544,0.015647194602272728,NO_drone,-747.5865,70.98986,94.16406,10.804484,62.595276,11.984843,38.534447,4.8769245,19.861563,3.254219,10.344165,3.4770062,5.3341055,3.025662,2.5165243,3.7644944,-0.67011845,3.402155,-3.5500839,3.7963512,-5.9156613,4.027267,-7.03286,4.4433503,-7.9376235,4.1344543,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0002.wav,0.15498367,425.4503420698877,833.7976256386224,441.4306640625,0.023182262073863636,NO_drone,-757.2744,73.90394,83.91042,14.354501,53.990433,11.744273,31.309816,5.2645364,12.625263,3.5506468,2.4020736,3.2001944,-3.2648613,2.4767325,-5.717825,2.868889,-8.2270565,2.0316653,-11.10074,4.369079,-14.828217,6.754907,-17.956038,7.8640056,-20.546476,6.5313625,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0003.wav,0.14195141,553.9290623368433,924.4052187737656,481.5607244318182,0.034346147017045456,NO_drone,-768.57806,60.675453,74.43165,26.586954,43.016693,6.498727,21.49893,4.726988,4.926201,4.833702,-5.1138043,6.1493115,-13.338235,7.328987,-19.917673,8.3546095,-23.756163,6.747069,-22.779375,4.3289933,-17.878944,4.581586,-10.762764,6.641993,-3.685501,8.929843,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0004.wav,0.13429058,722.3134652469794,881.5008070916309,653.0922629616477,0.050725763494318184,NO_drone,-774.5941,75.321304,76.20054,26.841217,35.673985,8.362645,7.88464,9.153968,-11.563083,8.720834,-22.290178,6.6799684,-26.165266,3.6060944,-20.393684,9.024526,-7.185446,15.190987,8.208542,17.37663,20.598112,15.838349,27.43907,11.749768,26.883226,10.30238,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0005.wav,0.13085645,1014.0328558042602,896.2575357362289,973.1539639559659,0.074951171875,NO_drone,-770.9023,65.84665,64.360954,16.913006,12.8565855,14.234641,-18.108284,9.192113,-31.333515,3.7385037,-19.944368,11.306493,5.421978,19.411125,27.202211,15.871986,31.344921,11.10385,19.699732,18.709415,3.0746849,22.49394,-10.176655,17.724545,-13.481355,13.945522,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0006.wav,0.12901798,1504.159723841043,1164.7810801380747,1366.6243119673295,0.11072887073863637,NO_drone,-807.98083,55.961273,73.11833,8.907456,-14.286291,14.583588,-15.142913,9.817564,-2.723944,13.325185,25.411339,9.056491,28.349773,13.370224,-1.8869945,21.50051,-15.833726,9.351114,-7.1951594,15.64705,7.3185625,18.998798,20.934298,14.126468,11.486935,26.561907,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0007.wav,0.1271123,2068.22652392834,1180.5854074325812,1919.8808149857955,0.16388494318181818,NO_drone,-815.741,50.410683,62.366837,7.602467,-19.80622,20.506557,12.19653,11.232125,25.088404,6.208824,16.786745,13.885553,-17.189817,6.3856673,-5.9170513,16.794544,18.907703,10.921588,12.552032,15.56882,-4.366737,14.8717375,0.94511485,16.682804,11.469909,20.621693,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0008.wav,0.12757501,2826.1353196443565,863.1635030274774,2808.3701393821025,0.24254261363636365,NO_drone,-813.58795,54.94678,51.02498,7.995719,-11.172308,21.874138,33.63584,7.282453,12.659381,9.107109,-16.552229,4.7474055,6.0351048,18.04815,22.089836,10.973215,-9.932307,13.491299,-1.7891704,17.766834,19.219625,13.092969,5.890221,20.800125,-5.6800504,16.92059,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0009.wav,0.12670295,4092.848002177071,494.7084708494724,4148.812033913352,0.3587091619318182,NO_drone,-805.82733,65.05423,29.735085,17.376102,7.5867925,17.21472,36.42617,6.5640326,-17.47313,7.5212317,9.25477,15.701094,20.086107,13.103557,-21.084068,7.1133685,15.073844,17.961527,10.224835,20.768839,-10.357075,13.355029,18.690636,17.860073,5.397529,24.259647,60_-30_1.2_1.wav
60_-30_1.2_1-chunk_0010.wav,0.28197268,4053.059199858255,2266.0818412874164,6230.2734375,0.2746310763888889,NO_drone,-764.42474,106.27967,23.317108,45.58671,12.226481,7.629317,29.732792,16.031038,-24.387453,28.362844,20.458267,10.402876,-5.4766994,6.078729,-5.2300944,5.5692606,12.3579,8.868633,-8.194773,8.91439,8.6576,4.215619,6.5319853,3.004686,-4.1880608,9.521458,60_-30_1.2_1.wav
75_0_1.2__7-chunk_0000.wav,0.3047438,1672.8329747098485,1598.4842534593379,2928.270929509943,0.07967862215909091,NO_drone,-625.7596,69.452736,128.33505,36.845726,-22.92346,33.18348,57.41345,30.325436,-24.616627,35.02062,-30.998075,22.21198,-32.783325,11.584125,2.4436817,10.724825,-1.0009491,8.714094,-20.056139,11.588244,-11.708688,11.024418,-9.99523,7.890553,-1.4876678,6.9921007,75_0_1.2__7.wav
75_0_1.2__7-chunk_0001.wav,0.52519244,2369.340662161524,2090.350612904726,4172.472205528846,0.14280348557692307,NO_drone,-704.4095,65.25458,103.141525,45.99021,-3.6954422,23.74638,31.411774,30.599724,-36.928703,16.941288,-9.398698,9.872158,-15.790303,8.149395,3.9324758,5.1750927,8.427446,5.437469,-7.726937,8.436075,-7.9287825,5.058577,-1.0169023,6.560736,1.7771151,4.903474,75_0_1.2__7.wav
60_-30_2.4__1-chunk_0000.wav,0.32672247,1745.76632418635,1785.2856774968996,3535.1157448508525,0.08420632102272728,NO_drone,-674.3489,67.70147,124.365555,30.418352,-13.55806,31.172709,49.149227,20.151741,-27.270058,26.726824,-26.250902,21.770016,-15.5795965,12.875074,-14.465793,8.804362,-10.073842,11.374037,0.4781724,8.194327,-6.123199,9.715456,-2.5716212,9.541247,-1.8536509,7.2650623,60_-30_2.4__1.wav
60_-30_2.4__1-chunk_0001.wav,0.40565956,4077.291094985851,1942.4450258846346,5867.7978515625,0.30546875,NO_drone,-762.57166,54.871803,24.199635,26.989872,15.198309,7.836464,67.18904,27.143099,-57.362118,34.82891,29.578424,15.230476,-0.3089605,6.210465,-5.1560345,10.579756,13.912818,4.8864565,2.8689775,4.0055566,5.0385585,3.2073176,11.067759,2.6602943,0.9460668,6.0623946,60_-30_2.4__1.wav
60_-15_1.2__8-chunk_0000.wav,0.22350292,1770.52206144932,1827.6013500918416,3874.2636940696025,0.07614968039772728,NO_drone,-593.572,54.763165,109.56259,32.529984,-23.264193,26.38836,45.05181,26.889034,-54.832523,16.19243,0.029165572,12.020569,-25.642933,11.313249,-11.449845,16.226246,-3.3217852,14.858752,-7.254128,10.300568,-14.104474,9.772855,-6.901827,6.164161,-13.695182,6.1619105,60_-15_1.2__8.wav
60_-15_1.2__8-chunk_0001.wav,0.37076053,2753.8322140440055,2006.0399320629456,4667.459810697115,0.2172976762820513,NO_drone,-650.6635,68.860855,87.31606,41.158833,-9.711818,15.78413,38.81718,21.82665,-62.914845,23.333786,12.444521,10.284401,-17.296452,13.045718,-13.271312,13.565621,5.479029,14.104705,-0.33317,7.414159,-7.1958237,8.491653,-3.9351807,5.963408,-3.7640266,9.297284,60_-15_1.2__8.wav
60_-30_2.4_1-chunk_0000.wav,0.2737441,306.2031784121913,916.5904737690306,308.07162198153407,0.0145263671875,NO_drone,-770.85876,37.35473,89.60197,10.974827,67.212715,9.217904,47.004566,5.740231,31.718512,5.1893554,22.414396,5.624343,17.500748,5.7272716,14.940713,5.4097323,13.294404,4.907638,11.183455,4.900677,8.218435,4.965235,4.5334835,4.7694755,1.1159152,3.754923,60_-30_2.4_1.wav
60_-30_2.4_1-chunk_0001.wav,0.19171959,485.73870724917674,1237.9465728803718,394.93852095170456,0.01580255681818182,NO_drone,-782.81036,58.952385,99.74323,9.779251,57.61747,8.786839,33.61579,2.344283,19.214436,2.4160373,10.144169,3.9275732,3.6091027,3.2803433,0.7184969,3.684563,-1.2609715,3.4409347,-2.2234433,3.3289948,-2.6389031,2.8798904,-2.7293363,2.9058459,-4.0512576,2.710052,60_-30_2.4_1.wav
60_-30_2.4_1-chunk_0002.wav,0.15832314,503.43579847626717,1091.7760140892497,449.2609197443182,0.023160067471590908,NO_drone,-787.7103,71.02175,94.03538,11.530069,51.15742,9.341396,28.998621,5.8697124,15.509713,4.924264,5.5344276,4.9713607,-1.3605653,3.9235778,-3.7408745,4.837006,-5.7565556,5.0043507,-8.288919,5.7737665,-11.309572,6.529666,-13.1333,7.454438,-14.979001,6.1715126,60_-30_2.4_1.wav
60_-30_2.4_1-chunk_0003.wav,0.14113939,693.4156638488913,1265.1942975211357,610.0258567116477,0.034102006392045456,NO_drone,-802.60864,83.84972,91.823044,8.135707,36.072006,8.246193,20.087818,5.470118,8.020079,6.5156097,-1.8168639,5.98446,-9.173297,6.707101,-15.489691,6.389578,-19.57446,5.071717,-19.829979,3.3423097,-16.374489,5.342785,-9.987568,6.904947,-3.811606,8.756362,60_-30_2.4_1.wav
60_-30_2.4_1-chunk_0004.wav,0.13428116,774.7856714177374,986.219303011764,780.57861328125,0.050581498579545456,NO_drone,-786.7851,68.403534,76.62493,12.264406,35.153896,12.433155,8.300462,9.220808,-10.101506,8.175787,-21.341314,4.579154,-25.96488,3.2734902,-20.11873,8.796963,-7.769882,14.377326,6.8807216,15.750902,19.222324,13.617801,26.487516,9.724638,26.237022,10.458296,60_-30_2.4_1.wav
60_-30_2.4_1-chunk_0005.wav,0.13117822,1056.508468685449,1079.1626725223928,935.2261629971591,0.07475142045454546,NO_drone,-800.51996,45.44032,80.91251,13.22548,17.274908,12.628498,-13.2508335,8.164516,-23.055105,5.788623,-15.249005,12.3926935,5.8301234,17.425148,25.952642,12.676596,30.158802,10.912127,20.212885,18.674295,5.5122967,20.528383,-6.982468,15.324165,-11.409462,13.633218,60_-30_2.4_1.wav
