filename,chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zero_crossing_rate_mean,label,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,original_wav
l_r_3m_G0-chunk_0024.wav,0.46009377,4403.031339769544,2953.7770383536813,8105.782803622159,0.33021129261363635,drone,-578.96295,11.010176,14.240218,7.0773487,-13.220158,4.0687704,5.278178,6.501861,-1.1317172,5.0334997,16.31529,3.2066488,-7.582233,4.628058,16.085546,3.2413137,1.4609478,4.1756964,8.302882,3.5377748,-5.0522537,3.5175102,3.9724886,3.6078286,-0.7666149,2.3572092,l_r_3m_G0.wav
l_r_3m_G0-chunk_0025.wav,0.5126783,4564.452217209853,2903.9086391215233,8150.562078302557,0.36515669389204547,drone,-559.1646,16.033558,1.970491,8.578611,-20.277617,4.994674,6.000066,6.829421,3.5834906,6.402098,17.78968,5.1543355,-6.2135024,5.4006195,17.269981,4.8039713,5.114036,3.0050483,4.8961954,4.1239123,0.042596772,3.401875,4.3049717,4.2309957,3.4387794,2.9166,l_r_3m_G0.wav
l_r_3m_G0-chunk_0026.wav,0.45772976,4426.258387099689,2961.0187121514796,8076.174649325284,0.3296786221590909,drone,-580.30707,11.2382345,12.063206,5.0031123,-15.343817,3.477455,3.1887991,5.7886186,3.7241862,5.141347,22.229252,2.8979506,-6.914822,4.1798954,14.728201,3.731493,0.8953019,3.5191724,4.9559574,2.776626,-5.3054886,3.3428009,2.9070978,4.0797086,3.0857217,3.242492,l_r_3m_G0.wav
l_r_3m_G0-chunk_0027.wav,0.3868899,4436.264790894595,2943.9514802183276,8092.813942649148,0.3355490944602273,drone,-580.25287,9.039056,11.963687,6.2267213,-12.640537,3.5543938,7.209801,3.631013,2.4738634,4.5214314,22.463558,2.8827426,-4.8890142,2.914294,17.07512,3.531222,-1.0911807,2.5684528,6.474577,3.705648,-5.447787,3.637568,4.0789065,3.4175713,0.5949492,2.826296,l_r_3m_G0.wav
l_r_3m_G0-chunk_0028.wav,0.5442126,4650.452325259051,2879.2495882321145,8265.079567649147,0.3799050071022727,drone,-556.7172,10.907925,-4.2527966,12.648959,-21.314112,4.101051,8.237685,6.828726,6.6098537,4.92029,19.154743,3.7267828,-6.793849,3.2646992,16.437695,3.958039,5.6446056,3.27643,5.764539,3.939989,1.2308911,3.1634254,6.590378,3.7066283,2.6264029,4.0940275,l_r_3m_G0.wav
l_r_3m_G0-chunk_0029.wav,0.57671237,4805.996828442843,2846.997754693195,8414.2529296875,0.42622767857142857,drone,-551.7594,7.105054,-12.66121,7.109682,-22.240953,3.0125122,8.286799,4.9991307,3.0718713,3.9333694,18.836086,3.8216953,-4.6414924,2.87248,13.483091,3.069208,4.554515,3.1250644,3.7554085,2.2872036,-1.93166,3.1970794,3.9062521,2.8351924,0.19982955,3.493478,l_r_3m_G0.wav
sweep_more-chunk_0000.wav,0.62805444,2550.0445143223074,2603.2839130725765,5635.337136008523,0.044977361505681816,drone,-204.73535,122.48694,19.848017,23.533388,-20.994226,17.722448,12.789967,6.4139347,4.078989,5.7615395,22.57473,3.5996203,3.8653426,6.7201953,23.275341,3.7898827,11.273766,6.749809,17.464342,3.113497,7.4109755,3.9470887,12.576388,3.6132581,6.234395,5.1131444,sweep_more.wav
sweep_more-chunk_0001.wav,0.42602608,3275.506899981861,2918.287254008449,6817.216352982955,0.1109619140625,drone,-165.8565,36.49421,22.840305,19.343946,-16.66592,10.188816,17.68429,7.808414,3.675714,4.891615,23.04305,4.316323,-1.8166572,6.8164167,23.001448,4.561551,11.629427,4.380881,13.865742,2.6970205,4.157556,4.983633,12.863999,4.503089,8.394871,5.909991,sweep_more.wav
sweep_more-chunk_0002.wav,0.5877357,3472.498157759392,2923.9155634540584,6980.428244850852,0.12262517755681818,drone,-187.73053,42.705494,17.83068,8.99545,-26.27379,14.834071,9.988524,5.735118,2.6081283,7.0220575,25.7888,4.0179186,-0.25895682,4.272017,18.734156,4.2800875,13.404132,6.5586777,15.034073,3.633484,9.268498,3.3329575,10.043431,2.9752715,4.5145426,4.6631722,sweep_more.wav
sweep_more-chunk_0003.wav,0.5381345,2964.434688137617,2937.120949210226,6568.36103959517,0.05836070667613636,drone,-141.3863,21.161886,21.43743,13.6918335,-19.676863,8.525625,16.596785,5.0923843,1.3595343,4.127329,24.208546,4.7564673,3.62734,7.7833047,24.234102,4.6029305,10.666193,4.7159085,17.79787,4.6479373,9.012147,5.78351,16.245281,4.577034,9.496118,3.616345,sweep_more.wav
